node_id,domain,node_type,status,criticality,weight,unlock_score,expected_path,actual_path,repo_exists,vps_exists,health,requires,delivers_to,consumes,process,produces,blocked_by,evidence,recommendation,metadata
FILE:.github/workflows/deploy-edge-only.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/deploy-edge-only.yml,.github/workflows/deploy-edge-only.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=5324678b729c675cc3e2447516ef708589c38979fe34a18d4888b008916d6d78"", ""remote_hash=94cf1ea931ada80292da2ad3df8ea931cd6f78e9a0c624a3811bdf250b2fd7cf""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/deploy-frontend.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/deploy-frontend.yml,.github/workflows/deploy-frontend.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=39fb1c0dedb9042aa0e2273d905fb4fc9655778e1d18922c8b6100a9a76d88df"", ""remote_hash=3c26740716140e1ca0b460db20421dd5f671d7ec89260bd97caa1cd602640da7""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/deploy-vps.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/deploy-vps.yml,.github/workflows/deploy-vps.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=9a26510c90f62ae70ac36a34dceb874cc45850e15c4c696e9e9119f6597ad951"", ""remote_hash=a4a84d037429ec217518658041be5616957709e6bc1dc1003393cb2d8721c3dc""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/deploy.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/deploy.yml,.github/workflows/deploy.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=7ecce24ef69892532ff205d785d053be24c37b45aa45c305994b6ca059943501"", ""remote_hash=107129555e6858b799084d825c580c0ab45945d9375cd5e71b597895adf234af""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/diag-cookie-emission.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/diag-cookie-emission.yml,.github/workflows/diag-cookie-emission.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=297f094fdf17dcc50cf74d224790c745dc50c0254d3c6a08417a0d91fc9fd534"", ""remote_hash=e8a5d25b2245137f88d82cb5ac4356ed656a7af923fd50e2819d5d92ea116093""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/docker-build.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/docker-build.yml,.github/workflows/docker-build.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=28c89951a177fa5c06b4b21b252a9845c316a20b728e9351547190c22f11691f"", ""remote_hash=180c5884d0ccd4c8ceb51d59e848182bc5588642742279758857adfec024f9cc""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/dockerfile-audit.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/dockerfile-audit.yml,.github/workflows/dockerfile-audit.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=d484f91416b3272e9e33427efc1b242f6cb8ecfe1fc84b73f149618900391f17"", ""remote_hash=afd190770f5ec791ee39c0aacb23f8a3feecff5435bf93125a8abb9ce0977b5e""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/e2e.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/e2e.yml,.github/workflows/e2e.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=8f724e806f38644889c3a91fff62d5aefb8d9439a994d04fc29210d619f27ecc"", ""remote_hash=64fbef7d30df238dbfdc8ad17f5c5c9a68c95986fea902e7ef9f0c0c553bae73""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/ethics-guard.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/ethics-guard.yml,.github/workflows/ethics-guard.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=ba305ac6d5d18368110d7361f01e9979113d5c9b6d6152f5e7d0998cf569898c"", ""remote_hash=756e05699dc4823265a98245257fcca18b8f45652f1c47a5af29b5b84e95ce39""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/foundry.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/foundry.yml,.github/workflows/foundry.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=e70cec87f7eb6d7f5e9ba8f40c23f2c2aebff8531cce666931dff838192bce80"", ""remote_hash=bf50085a3b559bce435d95ad962ed85cec52972697c9049f436b14f287be2077""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/frontend-build.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/frontend-build.yml,.github/workflows/frontend-build.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=297a125f600512cbb87cf2f273a5dfd8c220f8ddad365af43a5fd45c02cee711"", ""remote_hash=4bbce7b4476127071e8f49414a8735bec73700556e8d79b1abc21c20476ec197""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/hardened-vps-audit.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/hardened-vps-audit.yml,.github/workflows/hardened-vps-audit.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=ea308c85f42c39c6195f32fd2fdf4fe67b637893131d9bdd3ec891c189312824"", ""remote_hash=ae2e9d7f53dca708cc18525472c0a33210aaa42b2854fbcf8b2c1454d2006142""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/hardened-vps-baseline.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/hardened-vps-baseline.yml,.github/workflows/hardened-vps-baseline.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=d8f4e770559eb587470f9c6a6d6e618d6f922337069d1bca250feac7c1b702f3"", ""remote_hash=cff07dd5ebc3ee2a96a816641053e0518f457a20834522d779602f966dbb8753""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/hardened-vps-deploy.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/hardened-vps-deploy.yml,.github/workflows/hardened-vps-deploy.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=99f2643a642e2f06a2e34b971aab9c6f17acdb83a0604437cabfaafb9c01577c"", ""remote_hash=c0e5e26e8be6a2f945fbda35670a2f4dd3277fc9d12a7f578c1a05fd42bbeb47""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/integration-tests.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/integration-tests.yml,.github/workflows/integration-tests.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=627fec25b40e7b90ab95054bad782dafa75e763bdc77690f884ce32ed92f091e"", ""remote_hash=303886077a8ad08701815b336e60b38ed9fdb95affff3e2e4f727fd13c54092a""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/m5-sepolia-validation.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/m5-sepolia-validation.yml,.github/workflows/m5-sepolia-validation.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=10cab41ce4767e57447bc303956c0b405de0d6c4f849d42a41b22cd89c1aa6c7"", ""remote_hash=ca87f0bdea7d229f021739cd768c0b3a7ad9d7a7619ce2873e81b75b3ae63462""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/monitoring-config.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/monitoring-config.yml,.github/workflows/monitoring-config.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=c198c776d7a2d2c57200f79b660774cad38abec90e3c36a34f2e1577df97c37f"", ""remote_hash=cb6624decac091fba11da8b8968d51fa2f5a12daca542e304a8e51a252f7dba4""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/no-hardcode.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/no-hardcode.yml,.github/workflows/no-hardcode.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=0ea119645b6c98261f462bec6306a0a7aa975ed4e7bcf60b940df37ab5a19e01"", ""remote_hash=d8addc684b4243addb521df616b12d471da5225a8eca9b7f2a635cde1d69b1b8""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/omega8-m3-grep-gates.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/omega8-m3-grep-gates.yml,.github/workflows/omega8-m3-grep-gates.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=1a7c2a1cf3030739fd8d7860229718cd31ee65c2b80b7503563dcc8c8856b0cf"", ""remote_hash=ab662f48dbf16eb5aef2d9f48e96e3dd5736dff224e481ebbed438be248a08fc""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/omega8-pii-gates.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/omega8-pii-gates.yml,.github/workflows/omega8-pii-gates.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=afe89dc59901fdf85b278f8c3e66d6f888eb24cbce5cc21d2dffbaa0e1f085dc"", ""remote_hash=ccfadb4f38fc60cc19f9baf177ba259ecd71c26d487b2e4fd1c67b1bdf29550f""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/ops-paper-mode.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/ops-paper-mode.yml,.github/workflows/ops-paper-mode.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=e60a61214d47dbb15a5ae340a7e6e0f054ed64bada49d8d912039df43e289372"", ""remote_hash=761db155460d54c84209a26274ca20d22074739d57197af5cd8baa657803e211""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/probe-admin-session.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/probe-admin-session.yml,.github/workflows/probe-admin-session.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=8c36c5db12b696bb869ad871663c0eadc6038968390dbf3b5e49b333738a3636"", ""remote_hash=5f1f5d25cdd2e758e7c5a49c26f5463f7c94d174db067842d1872ca3062f092c""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/probe-cookies-deep.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/probe-cookies-deep.yml,.github/workflows/probe-cookies-deep.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=5fa9dac9174fc73ea7f920401ed1132da9ff91ec1afd6432be4c0343865429bd"", ""remote_hash=d3920d104413dc92c7c6c3c373abe0cdf06e4a0ff9919c4d72bec6768a218846""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/rust.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/rust.yml,.github/workflows/rust.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=f51445a168fee8258ada9c8aedc28a5377f8762e7361f5043c73c54766aefa35"", ""remote_hash=e52299d4f50975e8e22d0bd37cfa3b8b4e246e82b76230e55cdbbb704292f9a8""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/security.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/security.yml,.github/workflows/security.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=581b67efc2142e3f27f2c4239145333286dea8fcd2fa1d06d5650b61cb06c934"", ""remote_hash=5c8bb6bb8cd1cee9d80eacf0314db9acf2f4f257e0f2f1b5c15352a5fc1630b7""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/spec-drift-gate.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/spec-drift-gate.yml,.github/workflows/spec-drift-gate.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=efcbe28c6b57fc6c52ad1f4172cdf349dd3f60b4a836e89445ec57b1664d7d64"", ""remote_hash=98a0581aa56b4b52d9e57a523a78c917818e43cbb6ab089ef205604b61cf09ad""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/sync-vps-metadata.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/sync-vps-metadata.yml,.github/workflows/sync-vps-metadata.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=d75f26eaeb519766e7558ee9594a1d8b6ffb080582bec89dd8feda09d8eb73da"", ""remote_hash=d6e679df237ae9d49f93f5477d049f7aa24c5340a328f070f4c40dd5d0b73422""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/trailblazing-5182-validation.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/trailblazing-5182-validation.yml,.github/workflows/trailblazing-5182-validation.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=806774cd47abfb2648de455457d20f35f1f0961901f71794a7129527562ad93a"", ""remote_hash=489d4e11b1bbc9d78846bca7aba16d54ef5387f9d1e2a71da657bc19bc7c832d""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/typescript.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/typescript.yml,.github/workflows/typescript.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=e218d5e5113761b5e3b5831e5b7f9261e73b860a2e303a0f7978cdadb8f15cc6"", ""remote_hash=030cd1fb4efa67214b7dd0a84f312170a960e8328a57b29613788928f7bc9a9d""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/unit-tests.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/unit-tests.yml,.github/workflows/unit-tests.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=c9f3aa5dba01c7d77217ab6398d3ac91d775c499cb2b733f67ad619f1fe378b2"", ""remote_hash=4a319da1413b7a5641f58d8c73515d6f0f94947d0d34e34bb4b89c89a259f7c1""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:.github/workflows/verify-admin-session-wiring.yml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,.github/workflows/verify-admin-session-wiring.yml,.github/workflows/verify-admin-session-wiring.yml,True,True,NO APLICA,[],[],,,,[],"[""local_hash=4707b91995399469faa845ebf29687a899c669f79dc1732adcedf5e651d56980"", ""remote_hash=8aa615ee01bb0e7524d0def462e4b33aba30da64f7c47ceae84e2d4bc917c69f""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/forge-std/foundry.toml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/forge-std/foundry.toml,contracts/lib/forge-std/foundry.toml,True,False,NO APLICA,[],[],,,,[],"[""local_hash=1f31a15cfa163564fc8379cc47eb6fb83ba6b15cc905e48e977eca661f9e5b86"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/forge-std/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/forge-std/package.json,contracts/lib/forge-std/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=10e22a5296a047837ca84ccd93305034c950d1b0508757a5ec7443cd63655db2"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/contracts/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/contracts/package.json,contracts/lib/openzeppelin-contracts-upgradeable/contracts/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=58a2f5617ae92d0551e6606d95b30624c21b07d9727530060e2035a44d969d13"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/foundry.toml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/foundry.toml,contracts/lib/openzeppelin-contracts-upgradeable/foundry.toml,True,False,NO APLICA,[],[],,,,[],"[""local_hash=1e707417b34bfded134fd5d78d5052a76771bcbb90ea6dc35c31a524e0364762"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/foundry.toml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/foundry.toml,contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/foundry.toml,True,False,NO APLICA,[],[],,,,[],"[""local_hash=f67e0b95d08ce29867ac15011bf45aecfd875c51c551428be35a336d26453f93"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/lib/ds-test/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/lib/ds-test/package.json,contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/lib/ds-test/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=09b693a4b88ac70243bb884deab5f11e3b3a1c62aaa9c9429a7a81d6ae13fd50"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/package.json,contracts/lib/openzeppelin-contracts-upgradeable/lib/forge-std/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=0ce91f7268072a61d4335ac95857d9da6fa9d3c2a5dd2c65442e12ef63521297"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/contracts/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/contracts/package.json,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/contracts/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=cc5cb817bddec0f8b95fe2703e3509e6af3a08612ad808276bde89a556ab4d8d"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/foundry.toml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/foundry.toml,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/foundry.toml,True,False,NO APLICA,[],[],,,,[],"[""local_hash=1e707417b34bfded134fd5d78d5052a76771bcbb90ea6dc35c31a524e0364762"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/foundry.toml,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/foundry.toml,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/foundry.toml,True,False,NO APLICA,[],[],,,,[],"[""local_hash=f67e0b95d08ce29867ac15011bf45aecfd875c51c551428be35a336d26453f93"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/lib/ds-test/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/lib/ds-test/package.json,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/lib/ds-test/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=09b693a4b88ac70243bb884deab5f11e3b3a1c62aaa9c9429a7a81d6ae13fd50"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/package.json,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/lib/forge-std/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=0ce91f7268072a61d4335ac95857d9da6fa9d3c2a5dd2c65442e12ef63521297"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/package.json,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=e4fe3df800d4e7b6f79df44d649b4eaeff142ea4b944c3cc0c3ad2139ad1767d"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/scripts/solhint-custom/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/scripts/solhint-custom/package.json,contracts/lib/openzeppelin-contracts-upgradeable/lib/openzeppelin-contracts/scripts/solhint-custom/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=f3f89c19bcd3ef7eec754fc445477ebc4b3b19f45381be90352d3f6c5971eda5"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
FILE:contracts/lib/openzeppelin-contracts-upgradeable/package.json,Repository,FILE,DRIFT,SUPPORT,4.0,4.0,contracts/lib/openzeppelin-contracts-upgradeable/package.json,contracts/lib/openzeppelin-contracts-upgradeable/package.json,True,False,NO APLICA,[],[],,,,[],"[""local_hash=ecbad0d3f420178db9bee0c2e6dc4178d2befbfb4c7be43883a2b47180566959"", ""remote_hash=MISSING""]",Deploy the canonical file version and verify SHA-256 parity.,{}
